Latitude   Longitude
 -21.904   103.125
 -23.809   103.125
 -25.714   103.125
 -27.619   103.125
 -29.523   103.125
 -31.428   103.125
 -33.333   103.125
 -35.237   103.125
 -37.142   103.125
 -39.047   103.125
 -40.952   103.125
 -42.856   103.125
 -44.761   103.125
 -46.666   103.125
 -48.571   103.125
 -50.475   103.125
 -52.380   103.125
 -54.285   103.125
 -56.189   103.125
 -58.094   103.125
 -59.999   103.125
 -61.903   103.125
 -63.808   103.125
 -65.713   103.125
 -67.617   103.125
 -69.522   103.125
 -71.426   103.125
 -73.331   103.125
 -75.235   103.125
 -77.139   103.125
 -79.043   103.125
 -80.947   103.125
 -82.851   103.125
 -84.753   103.125
 -86.653   103.125
 -88.542   103.125
  88.542   105.000
  86.653   105.000
  84.753   105.000
  82.851   105.000
  80.947   105.000
  79.043   105.000
  77.139   105.000
  75.235   105.000
  73.331   105.000
  71.426   105.000
  69.522   105.000
  67.617   105.000
  65.713   105.000
  63.808   105.000
  61.903   105.000
  59.999   105.000
  58.094   105.000
  56.189   105.000
  54.285   105.000
  52.380   105.000
  50.475   105.000
  48.571   105.000
  46.666   105.000
  44.761   105.000
  42.856   105.000
  40.952   105.000
  39.047   105.000
  37.142   105.000
  35.237   105.000
  33.333   105.000
  31.428   105.000
  29.523   105.000
  27.619   105.000
  25.714   105.000
  23.809   105.000
  21.904   105.000
  20.000   105.000
  18.095   105.000
  16.190   105.000
  14.286   105.000
  12.381   105.000
  10.476   105.000
   8.571   105.000
   6.667   105.000
   4.762   105.000
   2.857   105.000
   0.952   105.000
  -0.952   105.000
  -2.857   105.000
  -4.762   105.000
  -6.667   105.000
  -8.571   105.000
 -10.476   105.000
 -12.381   105.000
 -14.286   105.000
 -16.190   105.000
 -18.095   105.000
 -20.000   105.000
 -21.904   105.000
 -23.809   105.000
 -25.714   105.000
 -27.619   105.000
 -29.523   105.000
 -31.428   105.000
 -33.333   105.000
 -35.237   105.000
 -37.142   105.000
 -39.047   105.000
 -40.952   105.000
 -42.856   105.000
 -44.761   105.000
 -46.666   105.000
 -48.571   105.000
 -50.475   105.000
 -52.380   105.000
 -54.285   105.000
 -56.189   105.000
 -58.094   105.000
 -59.999   105.000
 -61.903   105.000
 -63.808   105.000
 -65.713   105.000
 -67.617   105.000
 -69.522   105.000
 -71.426   105.000
 -73.331   105.000
 -75.235   105.000
 -77.139   105.000
 -79.043   105.000
 -80.947   105.000
 -82.851   105.000
 -84.753   105.000
 -86.653   105.000
 -88.542   105.000
  88.542   106.875
  86.653   106.875
  84.753   106.875
  82.851   106.875
  80.947   106.875
  79.043   106.875
  77.139   106.875
  75.235   106.875
  73.331   106.875
  71.426   106.875
  69.522   106.875
  67.617   106.875
  65.713   106.875
  63.808   106.875
  61.903   106.875
  59.999   106.875
  58.094   106.875
  56.189   106.875
  54.285   106.875
  52.380   106.875
  50.475   106.875
  48.571   106.875
  46.666   106.875
  44.761   106.875
  42.856   106.875
  40.952   106.875
  39.047   106.875
  37.142   106.875
  35.237   106.875
  33.333   106.875
  31.428   106.875
  29.523   106.875
  27.619   106.875
  25.714   106.875
  23.809   106.875
  21.904   106.875
  20.000   106.875
  18.095   106.875
  16.190   106.875
  14.286   106.875
  12.381   106.875
  10.476   106.875
   8.571   106.875
   6.667   106.875
   4.762   106.875
   2.857   106.875
   0.952   106.875
  -0.952   106.875
  -2.857   106.875
  -4.762   106.875
  -6.667   106.875
  -8.571   106.875
 -10.476   106.875
 -12.381   106.875
 -14.286   106.875
 -16.190   106.875
 -18.095   106.875
 -20.000   106.875
 -21.904   106.875
 -23.809   106.875
 -25.714   106.875
 -27.619   106.875
 -29.523   106.875
 -31.428   106.875
 -33.333   106.875
 -35.237   106.875
 -37.142   106.875
 -39.047   106.875
 -40.952   106.875
 -42.856   106.875
 -44.761   106.875
 -46.666   106.875
 -48.571   106.875
 -50.475   106.875
 -52.380   106.875
 -54.285   106.875
 -56.189   106.875
 -58.094   106.875
 -59.999   106.875
 -61.903   106.875
 -63.808   106.875
 -65.713   106.875
 -67.617   106.875
 -69.522   106.875
 -71.426   106.875
 -73.331   106.875
 -75.235   106.875
 -77.139   106.875
 -79.043   106.875
 -80.947   106.875
 -82.851   106.875
 -84.753   106.875
 -86.653   106.875
 -88.542   106.875
  88.542   108.750
  86.653   108.750
  84.753   108.750
  82.851   108.750
  80.947   108.750
  79.043   108.750
  77.139   108.750
  75.235   108.750
  73.331   108.750
  71.426   108.750
  69.522   108.750
  67.617   108.750
  65.713   108.750
  63.808   108.750
  61.903   108.750
  59.999   108.750
  58.094   108.750
  56.189   108.750
  54.285   108.750
  52.380   108.750
  50.475   108.750
  48.571   108.750
  46.666   108.750
  44.761   108.750
  42.856   108.750
  40.952   108.750
  39.047   108.750
  37.142   108.750
  35.237   108.750
  33.333   108.750
  31.428   108.750
  29.523   108.750
  27.619   108.750
  25.714   108.750
  23.809   108.750
  21.904   108.750
  20.000   108.750
  18.095   108.750
  16.190   108.750
  14.286   108.750
  12.381   108.750
  10.476   108.750
   8.571   108.750
   6.667   108.750
   4.762   108.750
   2.857   108.750
   0.952   108.750
  -0.952   108.750
  -2.857   108.750
  -4.762   108.750
  -6.667   108.750
  -8.571   108.750
 -10.476   108.750
 -12.381   108.750
 -14.286   108.750
 -16.190   108.750
 -18.095   108.750
 -20.000   108.750
 -21.904   108.750
 -23.809   108.750
 -25.714   108.750
 -27.619   108.750
 -29.523   108.750
 -31.428   108.750
 -33.333   108.750
 -35.237   108.750
 -37.142   108.750
 -39.047   108.750
 -40.952   108.750
 -42.856   108.750
 -44.761   108.750
 -46.666   108.750
 -48.571   108.750
 -50.475   108.750
 -52.380   108.750
 -54.285   108.750
 -56.189   108.750
 -58.094   108.750
 -59.999   108.750
 -61.903   108.750
 -63.808   108.750
 -65.713   108.750
 -67.617   108.750
 -69.522   108.750
 -71.426   108.750
 -73.331   108.750
 -75.235   108.750
 -77.139   108.750
 -79.043   108.750
 -80.947   108.750
 -82.851   108.750
 -84.753   108.750
 -86.653   108.750
 -88.542   108.750
  88.542   110.625
  86.653   110.625
  84.753   110.625
  82.851   110.625
  80.947   110.625
  79.043   110.625
  77.139   110.625
  75.235   110.625
  73.331   110.625
  71.426   110.625
  69.522   110.625
  67.617   110.625
  65.713   110.625
  63.808   110.625
  61.903   110.625
  59.999   110.625
  58.094   110.625
  56.189   110.625
  54.285   110.625
  52.380   110.625
  50.475   110.625
  48.571   110.625
  46.666   110.625
  44.761   110.625
  42.856   110.625
  40.952   110.625
  39.047   110.625
  37.142   110.625
  35.237   110.625
  33.333   110.625
  31.428   110.625
  29.523   110.625
  27.619   110.625
  25.714   110.625
  23.809   110.625
  21.904   110.625
  20.000   110.625
  18.095   110.625
  16.190   110.625
  14.286   110.625
  12.381   110.625
  10.476   110.625
   8.571   110.625
   6.667   110.625
   4.762   110.625
   2.857   110.625
   0.952   110.625
  -0.952   110.625
  -2.857   110.625
  -4.762   110.625
  -6.667   110.625
  -8.571   110.625
 -10.476   110.625
 -12.381   110.625
 -14.286   110.625
 -16.190   110.625
 -18.095   110.625
 -20.000   110.625
 -21.904   110.625
 -23.809   110.625
 -25.714   110.625
 -27.619   110.625
 -29.523   110.625
 -31.428   110.625
 -33.333   110.625
 -35.237   110.625
 -37.142   110.625
 -39.047   110.625
 -40.952   110.625
 -42.856   110.625
 -44.761   110.625
 -46.666   110.625
 -48.571   110.625
 -50.475   110.625
 -52.380   110.625
 -54.285   110.625
 -56.189   110.625
 -58.094   110.625
 -59.999   110.625
 -61.903   110.625
 -63.808   110.625
 -65.713   110.625
 -67.617   110.625
 -69.522   110.625
 -71.426   110.625
 -73.331   110.625
 -75.235   110.625
 -77.139   110.625
 -79.043   110.625
 -80.947   110.625
 -82.851   110.625
 -84.753   110.625
 -86.653   110.625
 -88.542   110.625
  88.542   112.500
  86.653   112.500
  84.753   112.500
  82.851   112.500
  80.947   112.500
  79.043   112.500
  77.139   112.500
  75.235   112.500
  73.331   112.500
  71.426   112.500
  69.522   112.500
  67.617   112.500
  65.713   112.500
  63.808   112.500
  61.903   112.500
  59.999   112.500
  58.094   112.500
  56.189   112.500
  54.285   112.500
  52.380   112.500
  50.475   112.500
  48.571   112.500
  46.666   112.500
  44.761   112.500
  42.856   112.500
  40.952   112.500
  39.047   112.500
  37.142   112.500
  35.237   112.500
  33.333   112.500
  31.428   112.500
  29.523   112.500
  27.619   112.500
  25.714   112.500
  23.809   112.500
  21.904   112.500
  20.000   112.500
  18.095   112.500
  16.190   112.500
  14.286   112.500
  12.381   112.500
  10.476   112.500
   8.571   112.500
   6.667   112.500
   4.762   112.500
   2.857   112.500
   0.952   112.500
  -0.952   112.500
  -2.857   112.500
  -4.762   112.500
  -6.667   112.500
  -8.571   112.500
 -10.476   112.500
 -12.381   112.500
 -14.286   112.500
 -16.190   112.500
 -18.095   112.500
 -20.000   112.500
 -21.904   112.500
 -23.809   112.500
 -25.714   112.500
 -27.619   112.500
 -29.523   112.500
 -31.428   112.500
 -33.333   112.500
 -35.237   112.500
 -37.142   112.500
 -39.047   112.500
 -40.952   112.500
 -42.856   112.500
 -44.761   112.500
 -46.666   112.500
 -48.571   112.500
 -50.475   112.500
 -52.380   112.500
 -54.285   112.500
 -56.189   112.500
 -58.094   112.500
 -59.999   112.500
 -61.903   112.500
 -63.808   112.500
 -65.713   112.500
 -67.617   112.500
 -69.522   112.500
 -71.426   112.500
 -73.331   112.500
 -75.235   112.500
 -77.139   112.500
 -79.043   112.500
 -80.947   112.500
 -82.851   112.500
 -84.753   112.500
 -86.653   112.500
 -88.542   112.500
  88.542   114.375
  86.653   114.375
  84.753   114.375
  82.851   114.375
  80.947   114.375
  79.043   114.375
  77.139   114.375
  75.235   114.375
  73.331   114.375
  71.426   114.375
  69.522   114.375
  67.617   114.375
  65.713   114.375
  63.808   114.375
  61.903   114.375
  59.999   114.375
  58.094   114.375
  56.189   114.375
  54.285   114.375
  52.380   114.375
  50.475   114.375
  48.571   114.375
  46.666   114.375
  44.761   114.375
  42.856   114.375
  40.952   114.375
  39.047   114.375
  37.142   114.375
  35.237   114.375
  33.333   114.375
  31.428   114.375
  29.523   114.375
  27.619   114.375
  25.714   114.375
  23.809   114.375
  21.904   114.375
  20.000   114.375
  18.095   114.375
  16.190   114.375
  14.286   114.375
  12.381   114.375
  10.476   114.375
   8.571   114.375
   6.667   114.375
   4.762   114.375
   2.857   114.375
   0.952   114.375
  -0.952   114.375
  -2.857   114.375
  -4.762   114.375
  -6.667   114.375
  -8.571   114.375
 -10.476   114.375
 -12.381   114.375
 -14.286   114.375
 -16.190   114.375
 -18.095   114.375
 -20.000   114.375
 -21.904   114.375
 -23.809   114.375
 -25.714   114.375
 -27.619   114.375
 -29.523   114.375
 -31.428   114.375
 -33.333   114.375
 -35.237   114.375
 -37.142   114.375
 -39.047   114.375
 -40.952   114.375
 -42.856   114.375
 -44.761   114.375
 -46.666   114.375
 -48.571   114.375
 -50.475   114.375
 -52.380   114.375
 -54.285   114.375
 -56.189   114.375
 -58.094   114.375
 -59.999   114.375
 -61.903   114.375
 -63.808   114.375
 -65.713   114.375
 -67.617   114.375
 -69.522   114.375
 -71.426   114.375
 -73.331   114.375
 -75.235   114.375
 -77.139   114.375
 -79.043   114.375
 -80.947   114.375
 -82.851   114.375
 -84.753   114.375
 -86.653   114.375
 -88.542   114.375
  88.542   116.250
  86.653   116.250
  84.753   116.250
  82.851   116.250
  80.947   116.250
  79.043   116.250
  77.139   116.250
  75.235   116.250
  73.331   116.250
  71.426   116.250
  69.522   116.250
  67.617   116.250
  65.713   116.250
  63.808   116.250
  61.903   116.250
  59.999   116.250
  58.094   116.250
  56.189   116.250
  54.285   116.250
  52.380   116.250
  50.475   116.250
  48.571   116.250
  46.666   116.250
  44.761   116.250
  42.856   116.250
  40.952   116.250
  39.047   116.250
  37.142   116.250
  35.237   116.250
  33.333   116.250
  31.428   116.250
  29.523   116.250
  27.619   116.250
  25.714   116.250
  23.809   116.250
  21.904   116.250
  20.000   116.250
  18.095   116.250
  16.190   116.250
  14.286   116.250
  12.381   116.250
  10.476   116.250
   8.571   116.250
   6.667   116.250
   4.762   116.250
   2.857   116.250
   0.952   116.250
  -0.952   116.250
  -2.857   116.250
  -4.762   116.250
  -6.667   116.250
  -8.571   116.250
 -10.476   116.250
 -12.381   116.250
 -14.286   116.250
 -16.190   116.250
 -18.095   116.250
 -20.000   116.250
 -21.904   116.250
 -23.809   116.250
 -25.714   116.250
 -27.619   116.250
 -29.523   116.250
 -31.428   116.250
 -33.333   116.250
 -35.237   116.250
 -37.142   116.250
 -39.047   116.250
 -40.952   116.250
 -42.856   116.250
 -44.761   116.250
 -46.666   116.250
 -48.571   116.250
 -50.475   116.250
 -52.380   116.250
 -54.285   116.250
 -56.189   116.250
 -58.094   116.250
 -59.999   116.250
 -61.903   116.250
 -63.808   116.250
 -65.713   116.250
 -67.617   116.250
 -69.522   116.250
 -71.426   116.250
 -73.331   116.250
 -75.235   116.250
 -77.139   116.250
 -79.043   116.250
 -80.947   116.250
 -82.851   116.250
 -84.753   116.250
 -86.653   116.250
 -88.542   116.250
  88.542   118.125
  86.653   118.125
  84.753   118.125
  82.851   118.125
  80.947   118.125
  79.043   118.125
  77.139   118.125
  75.235   118.125
  73.331   118.125
  71.426   118.125
  69.522   118.125
  67.617   118.125
  65.713   118.125
  63.808   118.125
  61.903   118.125
  59.999   118.125
  58.094   118.125
  56.189   118.125
  54.285   118.125
  52.380   118.125
  50.475   118.125
  48.571   118.125
  46.666   118.125
  44.761   118.125
  42.856   118.125
  40.952   118.125
  39.047   118.125
  37.142   118.125
  35.237   118.125
  33.333   118.125
  31.428   118.125
  29.523   118.125
  27.619   118.125
  25.714   118.125
  23.809   118.125
  21.904   118.125
  20.000   118.125
  18.095   118.125
  16.190   118.125
  14.286   118.125
  12.381   118.125
  10.476   118.125
   8.571   118.125
   6.667   118.125
   4.762   118.125
   2.857   118.125
   0.952   118.125
  -0.952   118.125
  -2.857   118.125
  -4.762   118.125
  -6.667   118.125
  -8.571   118.125
 -10.476   118.125
 -12.381   118.125
 -14.286   118.125
 -16.190   118.125
 -18.095   118.125
 -20.000   118.125
 -21.904   118.125
 -23.809   118.125
 -25.714   118.125
 -27.619   118.125
 -29.523   118.125
 -31.428   118.125
 -33.333   118.125
 -35.237   118.125
 -37.142   118.125
 -39.047   118.125
 -40.952   118.125
 -42.856   118.125
 -44.761   118.125
 -46.666   118.125
 -48.571   118.125
 -50.475   118.125
 -52.380   118.125
 -54.285   118.125
 -56.189   118.125
 -58.094   118.125
 -59.999   118.125
 -61.903   118.125
 -63.808   118.125
 -65.713   118.125
 -67.617   118.125
 -69.522   118.125
 -71.426   118.125
 -73.331   118.125
 -75.235   118.125
 -77.139   118.125
 -79.043   118.125
 -80.947   118.125
 -82.851   118.125
 -84.753   118.125
 -86.653   118.125
 -88.542   118.125
  88.542   120.000
  86.653   120.000
  84.753   120.000
  82.851   120.000
  80.947   120.000
  79.043   120.000
  77.139   120.000
  75.235   120.000
  73.331   120.000
  71.426   120.000
  69.522   120.000
  67.617   120.000
  65.713   120.000
  63.808   120.000
  61.903   120.000
  59.999   120.000
  58.094   120.000
  56.189   120.000
  54.285   120.000
  52.380   120.000
  50.475   120.000
  48.571   120.000
  46.666   120.000
  44.761   120.000
  42.856   120.000
  40.952   120.000
  39.047   120.000
  37.142   120.000
  35.237   120.000
  33.333   120.000
  31.428   120.000
  29.523   120.000
  27.619   120.000
  25.714   120.000
  23.809   120.000
  21.904   120.000
  20.000   120.000
  18.095   120.000
  16.190   120.000
  14.286   120.000
  12.381   120.000
  10.476   120.000
   8.571   120.000
   6.667   120.000
   4.762   120.000
   2.857   120.000
   0.952   120.000
  -0.952   120.000
  -2.857   120.000
  -4.762   120.000
  -6.667   120.000
  -8.571   120.000
 -10.476   120.000
 -12.381   120.000
 -14.286   120.000
 -16.190   120.000
 -18.095   120.000
 -20.000   120.000
 -21.904   120.000
 -23.809   120.000
 -25.714   120.000
 -27.619   120.000
 -29.523   120.000
 -31.428   120.000
 -33.333   120.000
 -35.237   120.000
 -37.142   120.000
 -39.047   120.000
 -40.952   120.000
 -42.856   120.000
 -44.761   120.000
 -46.666   120.000
 -48.571   120.000
 -50.475   120.000
 -52.380   120.000
 -54.285   120.000
 -56.189   120.000
 -58.094   120.000
 -59.999   120.000
 -61.903   120.000
 -63.808   120.000
 -65.713   120.000
 -67.617   120.000
 -69.522   120.000
 -71.426   120.000
 -73.331   120.000
 -75.235   120.000
 -77.139   120.000
 -79.043   120.000
 -80.947   120.000
 -82.851   120.000
 -84.753   120.000
 -86.653   120.000
 -88.542   120.000
  88.542   121.875
  86.653   121.875
  84.753   121.875
  82.851   121.875
  80.947   121.875
  79.043   121.875
  77.139   121.875
  75.235   121.875
  73.331   121.875
  71.426   121.875
  69.522   121.875
  67.617   121.875
  65.713   121.875
